,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth,Utils,Other
1989-04-01,0.0,0.01327556281452174,0.0,0.043492430940618595,7.029688972774857e-18,0.34568113905410847,7.235213524238548e-18,0.0,0.5975508671907511,0.0
1989-05-01,0.0,0.019182109898342334,0.0,0.03815057165380133,2.3064473132228907e-17,0.3289305381469688,1.8800544136219402e-17,3.564953697703326e-17,0.6137367803008876,0.0
1989-06-01,0.0,0.024060620937651687,0.0,0.040493417082440204,6.982663940669914e-18,0.3258413021693431,8.090312572843908e-18,1.937137656680194e-18,0.6096046598105651,0.0
1989-07-01,0.0,0.022796605018361133,0.0,0.04455393541059513,3.758398746735608e-18,0.32215690737674374,0.0,2.3152135091650786e-17,0.6104925521943001,8.232904406307095e-19
1989-08-01,0.0,0.026842685499190288,0.0,0.04693631322168063,0.0,0.31106297655218434,5.387811076359036e-18,1.9506796706106485e-17,0.6151580247269447,0.0
1989-09-01,0.0,0.031893127584869105,0.0,0.04821863757988469,0.0,0.310224067985258,0.0,0.0,0.6096641668499883,1.6732243364879045e-17
1989-10-01,0.0,0.02813893566294717,0.0,0.04228365504480125,1.3579880473997896e-17,0.3126425296608253,6.688990126747693e-18,0.0,0.6169348796314263,7.419581529402323e-18
1989-11-01,2.0268917688744128e-17,0.037304385843425075,1.0410734093310195e-18,0.03404892696759431,0.0,0.3033318302719214,0.0,0.0,0.6253148569170593,0.0
1989-12-01,1.4868807750520222e-17,1.296655477421869e-17,1.2676924381876917e-18,0.03346557919257309,0.029139714956732825,0.2973963773086455,0.0,0.0,0.6399983285420485,0.0
1990-01-01,0.0,0.0,1.062920083470607e-18,0.026954520188919577,0.03579436837044209,0.29483806229316784,1.0494166547344857e-18,1.9442651839407694e-18,0.6424130491474705,2.9968197071425156e-18
