,1/N,Mean-Variance,Minimum Variance
1990-05-01,0.10000000000000003,0.9999999999999951,0.5523835067369036
1990-06-01,0.10000000000000003,0.9999999999999993,0.5649322256826361
1990-07-01,0.10000000000000003,1.0,0.5777978436552828
1990-08-01,0.10000000000000003,1.0,0.5797454597132163
1990-09-01,0.10000000000000003,1.0,0.590012409998346
1990-10-01,0.10000000000000003,1.0,0.5922255841152254
1990-11-01,0.10000000000000003,0.9999999999999991,0.562967666260626
1990-12-01,0.10000000000000003,0.9999999999999973,0.5538107993296897
1991-01-01,0.10000000000000003,0.9999999999999989,0.5506160769410788
1991-02-01,0.10000000000000003,0.9999999999999976,0.5571623955544605
1991-03-01,0.10000000000000003,1.0,0.5617123373939257
1991-04-01,0.10000000000000003,1.0,0.564862501327337
1991-05-01,0.10000000000000003,0.9999999999999998,0.5800286899231154
1991-06-01,0.10000000000000003,1.0,0.5808061872081959
1991-07-01,0.10000000000000003,1.0,0.5864013137860964
1991-08-01,0.10000000000000003,1.0,0.5865041166771818
1991-09-01,0.10000000000000003,0.9999999999999991,0.5756517255727374
1991-10-01,0.10000000000000003,1.0,0.6065651324908214
1991-11-01,0.10000000000000003,0.9999999999999984,0.5979284974782488
1991-12-01,0.10000000000000003,1.0,0.6226476549178459
1992-01-01,0.10000000000000003,1.0,0.6361270229834778
1992-02-01,0.10000000000000003,1.0,0.616203716385686
1992-03-01,0.10000000000000003,1.0,0.5959740342947242
1992-04-01,0.10000000000000003,0.9999999999999996,0.5972293605357617
1992-05-01,0.10000000000000003,1.0,0.597942507548532
1992-06-01,0.10000000000000003,0.9999999999999967,0.5969244382847222
1992-07-01,0.10000000000000003,0.9999999999999989,0.5959755480717415
1992-08-01,0.10000000000000003,1.0,0.5877318188830872
1992-09-01,0.10000000000000003,0.9999999999999984,0.5903932975506105
1992-10-01,0.10000000000000003,0.9999999999999993,0.5901868557304324
1992-11-01,0.10000000000000003,0.9999999999999969,0.5769674454189258
1992-12-01,0.10000000000000003,0.9999999999999982,0.5770163309699253
1993-01-01,0.10000000000000003,1.0,0.5787980854146614
1993-02-01,0.10000000000000003,1.0,0.5735340897374692
1993-03-01,0.10000000000000003,0.9999999999999996,0.5674538150489838
1993-04-01,0.10000000000000003,0.9999999999999987,0.5682530964858896
1993-05-01,0.10000000000000003,0.9999999999999987,0.5589188414400353
1993-06-01,0.10000000000000003,1.0,0.5586736380425249
1993-07-01,0.10000000000000003,0.932168179641168,0.5572326572026255
1993-08-01,0.10000000000000003,0.5002350579143784,0.5541544570031537
1993-09-01,0.10000000000000003,0.5001180289183218,0.5550904400196411
1993-10-01,0.10000000000000003,0.6203559288629351,0.5617027504811541
1993-11-01,0.10000000000000003,0.7618046330787355,0.5550965788085516
1993-12-01,0.10000000000000003,0.5556343787114384,0.5523007708998748
1994-01-01,0.10000000000000003,0.604477601810089,0.5613375807261713
1994-02-01,0.10000000000000003,0.7875636863515959,0.55461779731609
1994-03-01,0.10000000000000003,0.9999999999999998,0.5538260501119436
1994-04-01,0.10000000000000003,0.7934973772823823,0.553201257167123
1994-05-01,0.10000000000000003,0.942898093126062,0.5550256918889563
1994-06-01,0.10000000000000003,0.5653409605688839,0.5301946017877665
1994-07-01,0.10000000000000003,0.7912361894067217,0.5310312608539975
1994-08-01,0.10000000000000003,1.0,0.5201851819492331
1994-09-01,0.10000000000000003,1.0,0.49425823952885584
1994-10-01,0.10000000000000003,0.9999999999999982,0.4965914412083339
1994-11-01,0.10000000000000003,0.9999999999999991,0.5037655065848179
1994-12-01,0.10000000000000003,1.0,0.5087653562382725
1995-01-01,0.10000000000000003,1.0,0.5097509691270306
1995-02-01,0.10000000000000003,0.9999999999999991,0.4900434716205344
1995-03-01,0.10000000000000003,1.0,0.4926792020762004
1995-04-01,0.10000000000000003,0.9999999999999984,0.4938403016127094
1995-05-01,0.10000000000000003,0.9999999999999996,0.49586975158277485
1995-06-01,0.10000000000000003,1.0,0.5080887634225871
1995-07-01,0.10000000000000003,1.0,0.5047166900886438
1995-08-01,0.10000000000000003,1.0,0.5155699062557783
1995-09-01,0.10000000000000003,1.0,0.5166878534373324
1995-10-01,0.10000000000000003,1.0,0.5151993229661431
1995-11-01,0.10000000000000003,0.8129990929339216,0.5186305459459697
1995-12-01,0.10000000000000003,0.9785410818750961,0.5207339465548673
1996-01-01,0.10000000000000003,0.5750252217177227,0.5234254960919836
1996-02-01,0.10000000000000003,1.0,0.5248197290193456
1996-03-01,0.10000000000000003,0.9999999999999998,0.532075034793125
1996-04-01,0.10000000000000003,0.7737203959842268,0.5337713984363174
1996-05-01,0.10000000000000003,0.6261602142002322,0.5390696875606688
1996-06-01,0.10000000000000003,0.537649676463668,0.5358303994937035
1996-07-01,0.10000000000000003,0.5589706834697661,0.5357512261259136
1996-08-01,0.10000000000000003,0.9342005395178716,0.5395022334209466
1996-09-01,0.10000000000000003,0.5084450721145952,0.5098629560450758
1996-10-01,0.10000000000000003,1.0,0.5452788575947045
1996-11-01,0.10000000000000003,0.7209987017196464,0.5584387460395825
1996-12-01,0.10000000000000003,0.8324865251473857,0.5639155156634514
1997-01-01,0.10000000000000003,0.5367163575502245,0.5651531283784927
1997-02-01,0.10000000000000003,0.7373274649859063,0.5260768352949912
1997-03-01,0.10000000000000003,1.0,0.5363103744378981
1997-04-01,0.10000000000000003,0.9999999999999991,0.5224797784601277
1997-05-01,0.10000000000000003,1.0,0.5364139316701627
1997-06-01,0.10000000000000003,0.9266309220668,0.5551615983071372
1997-07-01,0.10000000000000003,0.6236636648918227,0.5447485506423376
1997-08-01,0.10000000000000003,0.5285498024087117,0.5625708025500458
1997-09-01,0.10000000000000003,0.6769090001574233,0.5630504274295135
1997-10-01,0.10000000000000003,0.7875802412313566,0.564875331885274
1997-11-01,0.10000000000000003,0.9999999999999991,0.3869877660643297
1997-12-01,0.10000000000000003,0.8365892713258487,0.34375490080399695
1998-01-01,0.10000000000000003,0.9999999999999998,0.3204724876749723
1998-02-01,0.10000000000000003,1.0,0.34794075360743604
1998-03-01,0.10000000000000003,0.9999999999999998,0.35157078536838826
1998-04-01,0.10000000000000003,1.0,0.3522068504038722
1998-05-01,0.10000000000000003,1.0,0.3494756457699451
1998-06-01,0.10000000000000003,1.0,0.3473319737070313
1998-07-01,0.10000000000000003,1.0,0.34869795806488424
1998-08-01,0.10000000000000003,1.0,0.3463969868228153
1998-09-01,0.10000000000000003,1.0,0.4091691040488036
1998-10-01,0.10000000000000003,1.0,0.39300048077264305
1998-11-01,0.10000000000000003,1.0,0.3991775651049606
