,1/N,Mean-Variance,Minimum Variance
2017-07-01,0.024896761032887182,1.4927068199652578,0.04685711049675899
2017-08-01,0.014625516021230578,0.11093764914964373,0.023806824992765988
2017-09-01,0.01972707204495286,0.3800454856438625,0.010242234905959581
2017-10-01,0.02800288448420353,0.08453260649484987,0.02863088844332357
2017-11-01,0.023574302349719745,0.49182159447249935,0.013882111036197709
2017-12-01,0.01432586992342734,1.4777841882113472,0.03399574001182834
2018-01-01,0.02114586216440628,0.0503549037353887,0.006194415307288801
2018-02-01,0.024776721405934912,0.6424116207846002,0.1090488250850927
2018-03-01,0.021274893688686777,0.6996682155547423,0.0837632275420884
2018-04-01,0.0201997825357952,0.12617176418788678,0.018027918403628645
2018-05-01,0.028648611069729588,1.1118278823819525,0.03996610794652037
2018-06-01,0.017176059517499925,0.47530025661829833,0.017973015115589526
2018-07-01,0.01909127573554721,0.9030396193246688,0.07055145911567508
2018-08-01,0.013525084653407501,0.23568528315329915,0.06658421395360067
